visit_month,project,neighbourhood,apt_status,avg_tasks_per_visit,avg_visit_price,chore_count,total_amount
2025-06,The Ivy,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,8.0,104.75,32,908.44
2025-06,The Ivy,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,5.87,116.31,88,2871.96
2025-06,The Ivy,Chatham / West Orange Polygon,WARM_LEAD,8.0,0.0,16,454.22
2025-06,Woodside Central,Floating NY 1,CHURN,7.5,49.13,60,1242.28
2025-06,Woodside Central,Floating NY 1,ON_DEMAND_SUBSCRIPTION,3.0,25.0,6,148.85
2025-06,Woodside Central,Floating NY 1,RECURRING_SUBSCRIPTION,4.14,61.24,29,884.26
2025-07,100 House,Hoboken Polygon,CHURN,5.27,47.67,58,1941.29
2025-07,100 House,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,8.0,0.0,16,454.22
2025-07,100 House,Hoboken Polygon,RECURRING_SUBSCRIPTION,7.5,115.03,105,3088.28
2025-07,100 House,Hoboken Polygon,WARM_LEAD,8.0,159.0,8,227.11
2025-07,1 Boerum PL,Floating NY 2,CHURN,3.0,19.0,9,390.0
2025-07,1 Boerum PL,Floating NY 2,FREEMIUM,1.0,109.0,1,13.0
2025-07,1 Boerum PL,Floating NY 2,ON_DEMAND_SUBSCRIPTION,7.14,34.56,50,1379.17
2025-07,1 Boerum PL,Floating NY 2,RECURRING_SUBSCRIPTION,5.13,109.83,41,1296.23
2025-07,1 Boerum PL,Floating NY 2,WARM_LEAD,7.67,0.0,23,652.08
2025-07,300 Somerset,Harrison Polygon,CHURN,2.91,10.13,32,1076.66
2025-07,300 Somerset,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,2.5,44.2,5,201.5
2025-07,300 Somerset,Harrison Polygon,RECURRING_SUBSCRIPTION,3.5,11.57,14,441.61
2025-07,300 Somerset,Harrison Polygon,TRIAL,6.0,13.25,12,392.21
2025-07,330 Angelo Cifelli,Harrison Polygon,CHURN,5.21,28.52,73,2154.62
2025-07,330 Angelo Cifelli,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,1.5,27.0,3,84.5
2025-07,330 Angelo Cifelli,Harrison Polygon,RECURRING_SUBSCRIPTION,4.1,27.77,86,2655.12
2025-07,330 Angelo Cifelli,Harrison Polygon,TRIAL,2.0,27.0,2,71.5
2025-07,330 Angelo Cifelli,Harrison Polygon,WARM_LEAD,8.0,107.0,8,227.11
2025-07,330W-56th,Hell's Kitchen Polygon,CHURN,7.0,0.0,7,197.86
2025-07,330W-56th,Hell's Kitchen Polygon,FREEMIUM,2.0,34.33,6,156.0
2025-07,330W-56th,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,3.64,27.31,51,1357.72
2025-07,330W-56th,Hell's Kitchen Polygon,WARM_LEAD,6.0,0.52,24,681.33
2025-07,655 Union,Boerum Hill Polygon,CHURN,5.8,87.16,58,1730.56
2025-07,655 Union,Boerum Hill Polygon,ON_DEMAND_SUBSCRIPTION,4.33,17.07,26,797.42
2025-07,655 Union,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,8.0,101.36,88,2498.21
2025-07,655 Union,Boerum Hill Polygon,TRIAL,6.0,3.0,18,525.72
2025-07,Agnes,Floating Jersey,CHURN,7.25,60.69,29,817.18
2025-07,Agnes,Floating Jersey,RECURRING_SUBSCRIPTION,4.33,58.41,39,1090.44
2025-07,Agnes,Floating Jersey,WARM_LEAD,8.0,0.0,8,227.11
2025-07,Alta,Floating NY 1,CHURN,5.0,86.3,20,597.22
2025-07,Alta,Floating NY 1,ON_DEMAND_SUBSCRIPTION,2.0,27.0,2,71.5
2025-07,Alta,Floating NY 1,RECURRING_SUBSCRIPTION,5.0,53.4,20,597.22
2025-07,Azrieli TLV,Unknown,CHURN,5.91,70.04,886,25143.56
2025-07,Azrieli TLV,Unknown,TRIAL,4.93,71.35,69,2009.54
2025-07,Gindi 1,Unknown,CHURN,4.74,60.23,858,24658.79
2025-07,Gindi 1,Unknown,TRIAL,3.17,19.99,19,627.9
2025-07,Gindi 2,Unknown,CHURN,6.71,76.58,369,10142.86
2025-07,Gindi 2,Unknown,TRIAL,5.0,59.18,5,194.35
2025-07,Gindi 3,Unknown,CHURN,5.32,92.12,994,27300.0
2025-07,Gindi 3,Unknown,TRIAL,6.33,50.44,19,603.2
2025-07,Gindi 4,Unknown,CHURN,6.32,29.52,120,3358.29
2025-07,HaHehad,Unknown,CHURN,6.04,74.19,145,4523.87
2025-07,HaHehad,Unknown,LEAD,8.17,0.0,49,1200.55
2025-07,HaHehad,Unknown,TRIAL,4.0,38.51,32,968.5
2025-07,John Street 116,Financial District Polygon,CHURN,6.62,67.26,86,2430.61
2025-07,John Street 116,Financial District Polygon,ON_DEMAND_SUBSCRIPTION,6.71,53.02,47,1348.75
2025-07,John Street 116,Financial District Polygon,RECURRING_SUBSCRIPTION,6.13,92.78,49,1274.0
2025-07,John Street 116,Financial District Polygon,WARM_LEAD,2.0,0.0,6,214.5
2025-07,Nine 52,Hell's Kitchen Polygon,CHURN,8.0,107.0,8,227.11
2025-07,Nine 52,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,4.6,96.96,46,1498.9
2025-07,Nine 52,Hell's Kitchen Polygon,TRIAL,3.25,56.08,13,371.41
2025-07,Oliver on the Hudson,Floating Jersey,CHURN,5.0,59.32,25,826.67
2025-07,One Ten,Hoboken Polygon,CHURN,4.57,58.72,32,1057.42
2025-07,One Ten,Hoboken Polygon,FREEMIUM,2.0,51.0,2,71.5
2025-07,One Ten,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,2.57,51.11,18,667.81
2025-07,One Ten,Hoboken Polygon,RECURRING_SUBSCRIPTION,5.43,85.09,76,2439.97
2025-07,One Ten,Hoboken Polygon,TRIAL,8.0,93.0,8,227.11
2025-07,One Ten,Hoboken Polygon,WARM_LEAD,8.0,0.0,40,1135.55
2025-07,River Place,Hell's Kitchen Polygon,CHURN,5.73,50.54,172,5278.26
2025-07,River Place,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,3.21,55.61,135,3754.79
2025-07,River Place,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,6.53,80.76,261,6925.75
2025-07,River Place,Hell's Kitchen Polygon,TRIAL,6.46,13.48,84,2517.19
2025-07,River Place,Hell's Kitchen Polygon,WARM_LEAD,6.0,86.11,18,525.72
2025-07,Silver Towers,Hell's Kitchen Polygon,CHURN,5.68,50.84,420,11148.93
2025-07,Silver Towers,Hell's Kitchen Polygon,FREEMIUM,3.0,61.2,15,454.61
2025-07,Silver Towers,Hell's Kitchen Polygon,FROZEN,4.5,97.11,9,240.11
2025-07,Silver Towers,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,2.84,40.4,213,6355.57
2025-07,Silver Towers,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,5.68,88.62,721,19692.4
2025-07,Silver Towers,Hell's Kitchen Polygon,TRIAL,3.25,20.85,26,775.58
2025-07,Stonehill,Chatham / West Orange Polygon,CHURN,3.8,39.95,19,673.4
2025-07,Stonehill,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,6.2,40.69,62,1777.36
2025-07,Stonehill,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,4.67,56.9,70,2106.65
2025-07,Stonehill,Chatham / West Orange Polygon,TRIAL,6.5,6.69,52,1736.15
2025-07,Stonehill,Chatham / West Orange Polygon,WARM_LEAD,4.8,0.0,24,957.71
2025-07,The Boulevard,Floating Miami,CHURN,5.17,110.45,31,1021.02
2025-07,The Boulevard,Floating Miami,FROZEN,8.0,111.0,16,454.22
2025-07,The Boulevard,Floating Miami,ON_DEMAND_SUBSCRIPTION,5.0,139.6,20,608.92
2025-07,The Boulevard,Floating Miami,RECURRING_SUBSCRIPTION,6.88,85.78,55,1646.06
2025-07,The Boulevard,Floating Miami,TRIAL,8.0,0.0,16,454.22
2025-07,The Boulevard,Floating Miami,WARM_LEAD,3.0,0.0,15,357.5
2025-07,The Buchanan,Floating NY 1,CHURN,4.0,72.0,4,83.2
2025-07,The Buchanan,Floating NY 1,ON_DEMAND_SUBSCRIPTION,8.0,157.0,16,454.22
2025-07,The Buchanan,Floating NY 1,RECURRING_SUBSCRIPTION,4.75,61.21,19,599.56
2025-07,The Buchanan,Floating NY 1,TRIAL,5.67,102.0,17,455.52
2025-07,The Devan,Hoboken Polygon,CHURN,7.75,101.48,62,1688.18
2025-07,The Devan,Hoboken Polygon,FROZEN,3.0,24.33,9,390.0
2025-07,The Devan,Hoboken Polygon,RECURRING_SUBSCRIPTION,6.67,71.06,160,4491.24
2025-07,The Devan,Hoboken Polygon,TRIAL,5.67,56.71,17,467.22
2025-07,The Devan,Hoboken Polygon,WARM_LEAD,5.0,0.0,5,194.35
2025-07,The Dime,Williamsburg Polygon,CHURN,5.69,58.03,74,2199.99
2025-07,The Dime,Williamsburg Polygon,RECURRING_SUBSCRIPTION,7.0,61.14,14,424.97
2025-07,The Dime,Williamsburg Polygon,TRIAL,5.0,0.0,15,460.2
2025-07,The Dime,Williamsburg Polygon,WARM_LEAD,8.0,0.0,8,227.11
2025-07,The Eddy,Harrison Polygon,CHURN,2.0,20.17,12,429.0
2025-07,The Eddy,Harrison Polygon,RECURRING_SUBSCRIPTION,5.86,125.22,41,1175.59
2025-07,The Eddy,Harrison Polygon,TRIAL,3.67,0.0,11,366.6
2025-07,The Enclave,Hoboken Polygon,CHURN,5.56,113.98,50,1494.09
2025-07,The Enclave,Hoboken Polygon,RECURRING_SUBSCRIPTION,3.17,71.2,19,749.45
2025-07,The Enclave,Hoboken Polygon,TRIAL,6.5,34.69,26,752.83
2025-07,The Ivy,Chatham / West Orange Polygon,CHURN,7.18,86.08,158,4364.62
2025-07,The Ivy,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,8.0,83.8,40,1135.55
2025-07,The Ivy,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,5.88,96.17,100,3103.88
2025-07,The Ivy,Chatham / West Orange Polygon,WARM_LEAD,8.0,10.0,8,227.11
2025-07,Union Channel ,Boerum Hill Polygon,CHURN,2.5,31.0,5,148.85
2025-07,Union Channel ,Boerum Hill Polygon,TRIAL,5.0,40.5,10,388.7
2025-07,Woodside Central,Floating NY 1,CHURN,7.69,41.2,100,2377.83
2025-07,Woodside Central,Floating NY 1,FROZEN,2.0,28.0,2,71.5
2025-07,Woodside Central,Floating NY 1,LEAD,2.0,0.0,2,65.65
2025-07,Woodside Central,Floating NY 1,ON_DEMAND_SUBSCRIPTION,6.33,0.0,19,578.37
2025-07,Woodside Central,Floating NY 1,RECURRING_SUBSCRIPTION,4.17,58.88,50,1438.32
2025-07,Woodside Central,Floating NY 1,TRIAL,2.0,31.0,2,71.5
2025-07,Woodside Central,Floating NY 1,WARM_LEAD,8.0,109.0,8,227.11
2025-08,100 House,Hoboken Polygon,CHURN,6.67,30.3,40,1311.18
2025-08,100 House,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,5.25,22.71,21,603.07
2025-08,100 House,Hoboken Polygon,RECURRING_SUBSCRIPTION,7.73,85.34,85,2465.45
2025-08,1 Boerum PL,Floating NY 2,CHURN,3.0,38.0,9,390.0
2025-08,1 Boerum PL,Floating NY 2,ON_DEMAND_SUBSCRIPTION,4.08,44.94,49,1280.37
2025-08,1 Boerum PL,Floating NY 2,RECURRING_SUBSCRIPTION,4.6,111.0,23,720.07
2025-08,1 Boerum PL,Floating NY 2,WARM_LEAD,8.0,0.0,16,454.22
2025-08,300 Somerset,Harrison Polygon,CHURN,3.08,8.3,40,1205.62
2025-08,300 Somerset,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,1.9,21.65,19,549.9
2025-08,300 Somerset,Harrison Polygon,RECURRING_SUBSCRIPTION,5.0,33.93,30,895.83
2025-08,330 Angelo Cifelli,Harrison Polygon,CHURN,4.2,42.35,63,1905.54
2025-08,330 Angelo Cifelli,Harrison Polygon,FREEMIUM,3.0,57.0,3,130.0
2025-08,330 Angelo Cifelli,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,2.0,0.0,2,71.5
2025-08,330 Angelo Cifelli,Harrison Polygon,RECURRING_SUBSCRIPTION,2.78,33.88,50,1662.57
2025-08,330 Angelo Cifelli,Harrison Polygon,TRIAL,4.25,54.12,17,311.74
2025-08,330 Angelo Cifelli,Harrison Polygon,WARM_LEAD,2.0,26.0,2,71.5
2025-08,330W-56th,Hell's Kitchen Polygon,CHURN,3.5,77.0,7,197.86
2025-08,330W-56th,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,5.86,33.46,123,3443.7
2025-08,345 Baldwin Avenue,Floating Jersey,RECURRING_SUBSCRIPTION,5.0,5.4,10,298.61
2025-08,416 Kent Avenue,Williamsburg Polygon,CHURN,8.0,91.33,48,1362.66
2025-08,416 Kent Avenue,Williamsburg Polygon,FROZEN,8.67,52.62,52,1157.26
2025-08,416 Kent Avenue,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,2.0,18.5,4,96.2
2025-08,416 Kent Avenue,Williamsburg Polygon,RECURRING_SUBSCRIPTION,8.0,36.67,24,681.33
2025-08,416 Kent Avenue,Williamsburg Polygon,TRIAL,1.0,0.0,1,13.0
2025-08,416 Kent Avenue,Williamsburg Polygon,WARM_LEAD,3.0,0.0,3,124.15
2025-08,420 Kent Avenue,Williamsburg Polygon,CHURN,8.0,54.1,80,2271.1
2025-08,420 Kent Avenue,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,5.8,78.21,29,777.53
2025-08,420 Kent Avenue,Williamsburg Polygon,RECURRING_SUBSCRIPTION,6.0,61.71,42,1257.49
2025-08,420 Kent Avenue,Williamsburg Polygon,TRIAL,7.4,83.23,74,2160.08
2025-08,420 Kent Avenue,Williamsburg Polygon,WARM_LEAD,8.0,0.0,8,227.11
2025-08,655 Union,Boerum Hill Polygon,CHURN,6.75,97.3,54,1587.56
2025-08,655 Union,Boerum Hill Polygon,ON_DEMAND_SUBSCRIPTION,6.67,17.4,20,590.07
2025-08,655 Union,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,5.9,146.75,59,1628.77
2025-08,655 Union,Boerum Hill Polygon,TRIAL,2.0,27.0,2,71.5
2025-08,Agnes,Floating Jersey,CHURN,5.8,99.76,29,830.18
2025-08,Agnes,Floating Jersey,RECURRING_SUBSCRIPTION,2.38,66.84,19,552.11
2025-08,Agnes,Floating Jersey,WARM_LEAD,8.0,0.0,8,227.11
2025-08,Alta,Floating NY 1,CHURN,4.7,89.85,47,1287.13
2025-08,Alta,Floating NY 1,LEAD,8.0,110.0,8,227.11
2025-08,Alta,Floating NY 1,ON_DEMAND_SUBSCRIPTION,2.0,27.0,4,143.0
2025-08,Alta,Floating NY 1,RECURRING_SUBSCRIPTION,5.0,76.2,35,1090.18
2025-08,Azrieli TLV,Unknown,CHURN,6.5,72.41,786,22415.51
2025-08,Azrieli TLV,Unknown,TRIAL,8.2,59.89,41,1260.74
2025-08,Gindi 1,Unknown,CHURN,5.01,60.02,681,19369.35
2025-08,Gindi 1,Unknown,TRIAL,5.0,29.4,40,1149.98
2025-08,Gindi 2,Unknown,CHURN,7.65,69.64,237,6598.54
2025-08,Gindi 2,Unknown,TRIAL,9.5,65.18,19,588.77
2025-08,Gindi 3,Unknown,CHURN,6.58,85.56,895,25085.19
2025-08,Gindi 3,Unknown,TRIAL,3.0,5.71,12,365.56
2025-08,Gindi 4,Unknown,CHURN,7.16,43.97,222,6755.58
2025-08,Gindi 4,Unknown,TRIAL,8.0,147.95,8,297.31
2025-08,HaHehad,Unknown,CHURN,6.31,61.54,164,5009.94
2025-08,HaHehad,Unknown,LEAD,7.08,0.0,92,2199.99
2025-08,HaHehad,Unknown,TRIAL,4.8,46.1,24,685.1
2025-08,John Street 116,Financial District Polygon,CHURN,6.9,72.49,69,1934.14
2025-08,John Street 116,Financial District Polygon,ON_DEMAND_SUBSCRIPTION,5.33,72.96,48,1327.95
2025-08,John Street 116,Financial District Polygon,RECURRING_SUBSCRIPTION,5.89,96.57,53,1343.16
2025-08,John Street 116,Financial District Polygon,TRIAL,2.0,31.0,2,71.5
2025-08,John Street 116,Financial District Polygon,WARM_LEAD,2.0,0.0,12,265.2
2025-08,Nine 52,Hell's Kitchen Polygon,CHURN,8.0,107.0,8,227.11
2025-08,Nine 52,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,4.57,97.25,32,1027.0
2025-08,Oliver on the Hudson,Floating Jersey,CHURN,5.5,58.27,22,702.52
2025-08,Oliver on the Hudson,Floating Jersey,TRIAL,8.0,168.0,8,227.11
2025-08,Oliver on the Hudson,Floating Jersey,WARM_LEAD,5.0,0.0,15,583.05
2025-08,One Ten,Hoboken Polygon,CHURN,4.88,66.82,39,1173.38
2025-08,One Ten,Hoboken Polygon,FREEMIUM,2.0,0.0,4,154.7
2025-08,One Ten,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,4.0,66.0,12,443.82
2025-08,One Ten,Hoboken Polygon,RECURRING_SUBSCRIPTION,6.58,84.91,79,2477.28
2025-08,One Ten,Hoboken Polygon,WARM_LEAD,8.0,0.0,40,1135.55
2025-08,River Place,Hell's Kitchen Polygon,CHURN,6.28,56.22,157,4765.15
2025-08,River Place,Hell's Kitchen Polygon,FREEMIUM,4.67,78.72,28,820.82
2025-08,River Place,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,3.29,69.85,148,4237.35
2025-08,River Place,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,6.15,87.05,246,6682.26
2025-08,River Place,Hell's Kitchen Polygon,TRIAL,4.57,57.16,32,967.33
2025-08,Silver Towers,Hell's Kitchen Polygon,CHURN,5.32,59.01,362,9621.69
2025-08,Silver Towers,Hell's Kitchen Polygon,FREEMIUM,4.17,96.76,25,792.87
2025-08,Silver Towers,Hell's Kitchen Polygon,FROZEN,4.5,95.67,9,240.11
2025-08,Silver Towers,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,2.61,28.53,154,4431.96
2025-08,Silver Towers,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,5.15,101.75,680,18598.06
2025-08,Silver Towers,Hell's Kitchen Polygon,TRIAL,2.43,40.82,17,506.35
2025-08,Silver Towers,Hell's Kitchen Polygon,WARM_LEAD,8.0,92.0,8,227.11
2025-08,Stonehill,Chatham / West Orange Polygon,CHURN,4.92,99.35,59,1983.41
2025-08,Stonehill,Chatham / West Orange Polygon,FREEMIUM,8.0,57.33,24,681.33
2025-08,Stonehill,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,5.29,37.86,37,1066.78
2025-08,Stonehill,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,5.1,91.92,51,1559.74
2025-08,Stonehill,Chatham / West Orange Polygon,TRIAL,6.86,28.0,48,1535.95
2025-08,Stonehill,Chatham / West Orange Polygon,WARM_LEAD,5.33,0.0,16,592.41
2025-08,The Boulevard,Floating Miami,CHURN,6.0,49.0,36,1123.98
2025-08,The Boulevard,Floating Miami,FROZEN,8.0,111.0,8,227.11
2025-08,The Boulevard,Floating Miami,ON_DEMAND_SUBSCRIPTION,4.5,127.61,18,576.16
2025-08,The Boulevard,Floating Miami,RECURRING_SUBSCRIPTION,7.0,84.98,63,1910.61
2025-08,The Boulevard,Floating Miami,TRIAL,6.67,121.6,20,566.67
2025-08,The Boulevard,Floating Miami,WARM_LEAD,4.71,38.36,33,823.42
2025-08,The Buchanan,Floating NY 1,CHURN,4.0,73.0,4,83.2
2025-08,The Buchanan,Floating NY 1,RECURRING_SUBSCRIPTION,5.2,86.01,78,2129.01
2025-08,The Buchanan,Floating NY 1,TRIAL,7.2,31.11,36,854.75
2025-08,The Devan,Hoboken Polygon,CHURN,6.4,80.14,64,1712.88
2025-08,The Devan,Hoboken Polygon,FROZEN,4.67,94.14,14,487.11
2025-08,The Devan,Hoboken Polygon,LEAD,8.0,168.0,8,227.11
2025-08,The Devan,Hoboken Polygon,RECURRING_SUBSCRIPTION,6.39,87.08,147,4032.47
2025-08,The Devan,Hoboken Polygon,TRIAL,7.0,64.14,21,613.47
2025-08,The Devan,Hoboken Polygon,WARM_LEAD,4.0,60.0,4,135.85
2025-08,The Dime,Williamsburg Polygon,CHURN,6.67,65.1,80,2355.6
2025-08,The Dime,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,8.0,107.0,8,227.11
2025-08,The Dime,Williamsburg Polygon,RECURRING_SUBSCRIPTION,7.0,68.29,28,849.94
2025-08,The Dime,Williamsburg Polygon,TRIAL,8.0,0.0,8,227.11
2025-08,The Dime,Williamsburg Polygon,WARM_LEAD,8.0,0.0,8,227.11
2025-08,The Eddy,Harrison Polygon,CHURN,2.0,31.33,6,214.5
2025-08,The Eddy,Harrison Polygon,FREEMIUM,2.0,22.0,2,53.95
2025-08,The Eddy,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,4.0,61.0,4,135.85
2025-08,The Eddy,Harrison Polygon,RECURRING_SUBSCRIPTION,8.0,150.5,32,908.44
2025-08,The Eddy,Harrison Polygon,TRIAL,2.0,0.0,4,143.0
2025-08,The Eddy,Harrison Polygon,WARM_LEAD,3.0,44.0,3,124.15
2025-08,The Enclave,Hoboken Polygon,CHURN,8.25,97.67,33,925.99
2025-08,The Enclave,Hoboken Polygon,RECURRING_SUBSCRIPTION,5.75,66.09,46,1553.63
2025-08,The Enclave,Hoboken Polygon,TRIAL,8.0,101.0,16,454.22
2025-08,The Ivy,Chatham / West Orange Polygon,CHURN,7.48,98.11,157,4447.56
2025-08,The Ivy,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,8.0,159.0,16,454.22
2025-08,The Ivy,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,6.0,106.66,96,2968.03
2025-08,Union Channel ,Boerum Hill Polygon,CHURN,3.0,0.0,3,124.15
2025-08,Union Channel ,Boerum Hill Polygon,TRIAL,5.0,0.0,5,194.35
2025-08,Woodside Central,Floating NY 1,CHURN,7.62,0.0,99,2234.18
2025-08,Woodside Central,Floating NY 1,FROZEN,2.0,14.0,4,143.0
2025-08,Woodside Central,Floating NY 1,LEAD,2.0,0.0,2,65.65
2025-08,Woodside Central,Floating NY 1,ON_DEMAND_SUBSCRIPTION,3.0,0.0,3,124.15
2025-08,Woodside Central,Floating NY 1,RECURRING_SUBSCRIPTION,3.64,71.6,40,969.02
2025-08,Woodside Central,Floating NY 1,WARM_LEAD,7.2,6.0,36,1044.29
2025-09,100 House,Hoboken Polygon,CHURN,4.6,104.08,23,810.16
2025-09,100 House,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,3.2,77.63,16,521.3
2025-09,100 House,Hoboken Polygon,RECURRING_SUBSCRIPTION,7.75,110.34,93,2692.56
2025-09,1 Boerum PL,Floating NY 2,CHURN,3.0,57.0,9,390.0
2025-09,1 Boerum PL,Floating NY 2,ON_DEMAND_SUBSCRIPTION,8.0,0.0,16,454.22
2025-09,1 Boerum PL,Floating NY 2,RECURRING_SUBSCRIPTION,5.56,121.58,50,1477.45
2025-09,1 Boerum PL,Floating NY 2,WARM_LEAD,8.0,0.0,24,681.33
2025-09,20 Broad Street,Financial District Polygon,CHURN,7.04,86.17,162,4781.27
2025-09,20 Broad Street,Financial District Polygon,LEAD,8.0,0.0,8,227.11
2025-09,20 Broad Street,Financial District Polygon,ON_DEMAND_SUBSCRIPTION,5.13,85.14,41,1161.55
2025-09,20 Broad Street,Financial District Polygon,RECURRING_SUBSCRIPTION,6.33,64.19,95,2581.8
2025-09,20 Broad Street,Financial District Polygon,TRIAL,8.0,52.5,8,227.11
2025-09,20 Broad Street,Financial District Polygon,WARM_LEAD,7.33,0.0,22,652.08
2025-09,300 Somerset,Harrison Polygon,CHURN,2.88,9.39,23,780.26
2025-09,300 Somerset,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,2.0,20.4,10,304.85
2025-09,300 Somerset,Harrison Polygon,RECURRING_SUBSCRIPTION,4.4,46.27,22,668.72
2025-09,330 Angelo Cifelli,Harrison Polygon,CHURN,4.46,52.79,58,1756.69
2025-09,330 Angelo Cifelli,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,1.0,53.0,1,13.0
2025-09,330 Angelo Cifelli,Harrison Polygon,RECURRING_SUBSCRIPTION,2.86,60.22,40,1305.07
2025-09,330 Angelo Cifelli,Harrison Polygon,TRIAL,2.8,4.43,14,184.34
2025-09,330W-56th,Hell's Kitchen Polygon,CHURN,7.0,88.0,7,197.86
2025-09,330W-56th,Hell's Kitchen Polygon,FREEMIUM,4.0,96.56,8,227.11
2025-09,330W-56th,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,4.1,36.74,86,2232.62
2025-09,345 Baldwin Avenue,Floating Jersey,CHURN,8.0,110.0,8,227.11
2025-09,345 Baldwin Avenue,Floating Jersey,RECURRING_SUBSCRIPTION,4.75,48.58,19,538.72
2025-09,416 Kent Avenue,Williamsburg Polygon,CHURN,8.0,143.2,80,2271.1
2025-09,416 Kent Avenue,Williamsburg Polygon,FROZEN,8.58,62.74,103,2273.57
2025-09,416 Kent Avenue,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,2.0,22.0,6,167.7
2025-09,416 Kent Avenue,Williamsburg Polygon,RECURRING_SUBSCRIPTION,8.0,90.83,48,1362.66
2025-09,416 Kent Avenue,Williamsburg Polygon,TRIAL,6.8,72.97,34,956.54
2025-09,420 Kent Avenue,Williamsburg Polygon,CHURN,7.71,77.11,185,5241.08
2025-09,420 Kent Avenue,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,6.67,33.5,40,1177.8
2025-09,420 Kent Avenue,Williamsburg Polygon,RECURRING_SUBSCRIPTION,6.4,86.3,96,2833.35
2025-09,420 Kent Avenue,Williamsburg Polygon,TRIAL,7.4,73.23,111,3213.73
2025-09,420 Kent Avenue,Williamsburg Polygon,WARM_LEAD,8.0,0.0,16,454.22
2025-09,535 W 43rd Street,Hell's Kitchen Polygon,CHURN,8.0,110.0,8,227.11
2025-09,535 W 43rd Street,Hell's Kitchen Polygon,TRIAL,8.0,88.0,40,1135.55
2025-09,655 Union,Boerum Hill Polygon,CHURN,6.89,54.39,62,1814.67
2025-09,655 Union,Boerum Hill Polygon,ON_DEMAND_SUBSCRIPTION,6.25,23.2,25,784.42
2025-09,655 Union,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,6.25,34.56,50,1388.66
2025-09,655 Union,Boerum Hill Polygon,TRIAL,6.67,88.0,20,590.07
2025-09,66 Rockwell Place,Brooklyn Heights Polygon,CHURN,8.0,51.0,16,454.22
2025-09,66 Rockwell Place,Brooklyn Heights Polygon,RECURRING_SUBSCRIPTION,4.0,105.75,16,505.96
2025-09,66 Rockwell Place,Brooklyn Heights Polygon,TRIAL,8.0,0.0,8,227.11
2025-09,Agnes,Floating Jersey,CHURN,8.0,82.5,32,908.44
2025-09,Agnes,Floating Jersey,RECURRING_SUBSCRIPTION,2.35,42.37,54,1663.22
2025-09,Agnes,Floating Jersey,TRIAL,2.0,31.0,2,71.5
2025-09,Agnes,Floating Jersey,WARM_LEAD,8.0,0.0,8,227.11
2025-09,Alta,Floating NY 1,CHURN,5.25,75.87,63,1796.34
2025-09,Alta,Floating NY 1,ON_DEMAND_SUBSCRIPTION,5.0,90.7,20,597.22
2025-09,Alta,Floating NY 1,RECURRING_SUBSCRIPTION,5.56,54.74,50,1511.64
2025-09,Azrieli TLV,Unknown,CHURN,6.42,59.62,918,25177.88
2025-09,Azrieli TLV,Unknown,TRIAL,9.75,84.99,39,1282.84
