visit_month,project,neighbourhood,apt_status,finished_completed,finished,completed,pending,cancelled,net_revenue,avg_duration_mins
2025-06,655 Union,Boerum Hill Polygon,WARM_LEAD,0,0,0,0,1,,
2025-06,Agnes,Floating Jersey,CHURN,5,5,0,0,2,308.0,58.0
2025-06,Agnes,Floating Jersey,RECURRING_SUBSCRIPTION,1,0,1,0,0,110.0,124.0
2025-06,Agnes,Floating Jersey,TRIAL,1,1,0,0,0,31.0,57.0
2025-06,Agnes,Floating Jersey,WARM_LEAD,0,0,0,0,1,,
2025-06,Azrieli TLV,Unknown,CHURN,40,39,1,0,48,3061.37,89.0
2025-06,Azrieli TLV,Unknown,FROZEN,2,2,0,0,0,214.25,113.0
2025-06,Azrieli TLV,Unknown,ON_DEMAND_SUBSCRIPTION,4,4,0,0,10,198.63,120.0
2025-06,Azrieli TLV,Unknown,RECURRING_SUBSCRIPTION,31,28,3,0,29,2324.93,99.0
2025-06,Azrieli TLV,Unknown,TRIAL,1,1,0,0,3,78.9,
2025-06,Gindi 1,Unknown,CHURN,52,50,2,0,61,3125.21,95.0
2025-06,Gindi 1,Unknown,ON_DEMAND_SUBSCRIPTION,19,18,1,0,13,564.93,51.0
2025-06,Gindi 1,Unknown,RECURRING_SUBSCRIPTION,23,21,2,0,12,2167.12,118.0
2025-06,Gindi 1,Unknown,TRIAL,1,1,0,0,1,39.73,120.0
2025-06,Gindi 2,Unknown,CHURN,10,9,1,0,26,818.36,113.0
2025-06,Gindi 2,Unknown,ON_DEMAND_SUBSCRIPTION,6,5,1,0,4,737.26,168.0
2025-06,Gindi 2,Unknown,RECURRING_SUBSCRIPTION,10,8,2,0,4,914.25,114.0
2025-06,Gindi 2,Unknown,TRIAL,0,0,0,0,1,,
2025-06,Gindi 3,Unknown,CHURN,48,46,2,0,42,4503.64,95.0
2025-06,Gindi 3,Unknown,FROZEN,9,9,0,0,2,691.51,95.0
2025-06,Gindi 3,Unknown,ON_DEMAND_SUBSCRIPTION,15,15,0,0,21,1196.44,88.0
2025-06,Gindi 3,Unknown,RECURRING_SUBSCRIPTION,13,11,2,0,15,1341.1,100.0
2025-06,Gindi 4,Unknown,CHURN,9,9,0,0,10,381.64,72.0
2025-06,Gindi 4,Unknown,RECURRING_SUBSCRIPTION,1,1,0,0,0,68.22,15.0
2025-06,HaHehad,Unknown,CHURN,11,11,0,0,9,1092.05,127.0
2025-06,HaHehad,Unknown,ON_DEMAND_SUBSCRIPTION,2,2,0,0,0,183.84,85.0
2025-06,HaHehad,Unknown,RECURRING_SUBSCRIPTION,3,1,2,0,3,273.7,95.0
2025-06,HaHehad,Unknown,TRIAL,2,2,0,0,1,110.41,66.0
2025-06,John Street 116,Financial District Polygon,CHURN,8,6,2,0,4,741.0,122.0
2025-06,John Street 116,Financial District Polygon,ON_DEMAND_SUBSCRIPTION,3,3,0,0,4,295.0,160.0
2025-06,John Street 116,Financial District Polygon,RECURRING_SUBSCRIPTION,6,5,1,0,1,519.0,120.0
2025-06,John Street 116,Financial District Polygon,WARM_LEAD,0,0,0,0,2,,
2025-06,Nine 52,Hell's Kitchen Polygon,CHURN,1,1,0,0,0,107.0,109.0
2025-06,Nine 52,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,7,6,1,0,1,681.0,101.0
2025-06,Oliver on the Hudson,Floating Jersey,CHURN,1,1,0,0,0,0.0,170.0
2025-06,One Ten,Hoboken Polygon,CHURN,3,3,0,0,3,164.0,63.0
2025-06,One Ten,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,1,1,0,0,0,79.0,87.0
2025-06,One Ten,Hoboken Polygon,RECURRING_SUBSCRIPTION,9,9,0,0,3,804.0,84.0
2025-06,One Ten,Hoboken Polygon,TRIAL,1,1,0,0,1,27.0,72.0
2025-06,One Ten,Hoboken Polygon,WARM_LEAD,0,0,0,0,6,,
2025-06,River Place,Hell's Kitchen Polygon,CHURN,16,14,2,0,14,1438.0,79.0
2025-06,River Place,Hell's Kitchen Polygon,FREEMIUM,3,3,0,0,1,113.0,58.0
2025-06,River Place,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,30,26,4,0,5,1559.0,54.0
2025-06,River Place,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,33,28,5,0,15,2589.0,90.0
2025-06,River Place,Hell's Kitchen Polygon,TRIAL,4,4,0,0,3,323.0,85.0
2025-06,River Place,Hell's Kitchen Polygon,WARM_LEAD,2,2,0,0,0,251.0,156.0
2025-06,Silver Towers,Hell's Kitchen Polygon,CHURN,41,36,5,0,33,3582.0,100.0
2025-06,Silver Towers,Hell's Kitchen Polygon,FREEMIUM,9,9,0,0,1,335.0,57.0
2025-06,Silver Towers,Hell's Kitchen Polygon,FROZEN,2,1,1,0,0,167.0,113.0
2025-06,Silver Towers,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,66,37,29,0,11,2402.0,45.0
2025-06,Silver Towers,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,86,72,14,0,24,8237.0,83.0
2025-06,Silver Towers,Hell's Kitchen Polygon,TRIAL,9,1,8,0,1,427.0,44.0
2025-06,Stonehill,Chatham / West Orange Polygon,CHURN,6,4,2,0,8,470.0,
2025-06,Stonehill,Chatham / West Orange Polygon,FREEMIUM,1,1,0,0,0,172.0,
2025-06,Stonehill,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,3,2,1,0,3,267.0,
2025-06,Stonehill,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,8,2,6,0,3,508.0,60.0
2025-06,Stonehill,Chatham / West Orange Polygon,TRIAL,1,1,0,0,3,110.5,
2025-06,Stonehill,Chatham / West Orange Polygon,WARM_LEAD,0,0,0,0,4,,
2025-06,The Boulevard,Floating Miami,CHURN,6,5,1,0,0,449.0,62.0
2025-06,The Boulevard,Floating Miami,ON_DEMAND_SUBSCRIPTION,2,0,2,0,0,195.0,48.0
2025-06,The Boulevard,Floating Miami,RECURRING_SUBSCRIPTION,3,1,2,0,1,323.0,140.0
2025-06,The Boulevard,Floating Miami,TRIAL,1,0,1,0,2,206.0,157.0
2025-06,The Boulevard,Floating Miami,WARM_LEAD,1,1,0,0,1,23.0,108.0
2025-06,The Devan,Hoboken Polygon,CHURN,5,4,1,0,1,498.0,128.0
2025-06,The Devan,Hoboken Polygon,FROZEN,1,0,1,0,0,53.0,100.0
2025-06,The Devan,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,5,5,0,0,4,231.0,80.0
2025-06,The Devan,Hoboken Polygon,RECURRING_SUBSCRIPTION,4,1,3,0,2,437.0,97.0
2025-06,The Devan,Hoboken Polygon,TRIAL,2,1,1,0,0,336.0,280.0
2025-06,The Devan,Hoboken Polygon,WARM_LEAD,0,0,0,0,4,,
2025-06,The Dime,Williamsburg Polygon,CHURN,6,5,1,0,4,639.0,122.0
2025-06,The Dime,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,0,0,0,0,1,,
2025-06,The Dime,Williamsburg Polygon,RECURRING_SUBSCRIPTION,2,2,0,0,1,195.0,76.0
2025-06,The Dime,Williamsburg Polygon,TRIAL,0,0,0,0,4,,
2025-06,The Dime,Williamsburg Polygon,WARM_LEAD,0,0,0,0,1,,
2025-06,The Eddy,Harrison Polygon,CHURN,3,0,3,0,11,141.0,61.0
2025-06,The Eddy,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,1,0,1,0,0,106.0,196.0
2025-06,The Eddy,Harrison Polygon,RECURRING_SUBSCRIPTION,3,1,2,0,0,437.0,139.0
2025-06,The Eddy,Harrison Polygon,TRIAL,1,0,1,0,6,27.0,
2025-06,The Enclave,Hoboken Polygon,CHURN,4,3,1,0,1,462.0,138.0
2025-06,The Enclave,Hoboken Polygon,RECURRING_SUBSCRIPTION,4,3,1,0,1,375.0,100.0
2025-06,The Enclave,Hoboken Polygon,TRIAL,1,1,0,0,1,101.0,152.0
2025-06,The Ivy,Chatham / West Orange Polygon,CHURN,13,10,3,0,8,1574.0,
2025-06,The Ivy,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,3,3,0,0,1,419.0,2.0
2025-06,The Ivy,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,15,10,5,0,2,1930.0,56.0
2025-06,The Ivy,Chatham / West Orange Polygon,WARM_LEAD,0,0,0,0,2,,
2025-06,Woodside Central,Floating NY 1,CHURN,5,5,0,0,3,377.0,75.0
2025-06,Woodside Central,Floating NY 1,ON_DEMAND_SUBSCRIPTION,1,1,0,0,1,50.0,65.0
2025-06,Woodside Central,Floating NY 1,RECURRING_SUBSCRIPTION,6,1,5,0,1,315.0,83.0
2025-07,100 House,Hoboken Polygon,CHURN,6,2,4,0,5,627.0,109.0
2025-07,100 House,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,0,0,0,0,2,,
2025-07,100 House,Hoboken Polygon,RECURRING_SUBSCRIPTION,12,4,8,0,2,1593.0,92.0
2025-07,100 House,Hoboken Polygon,WARM_LEAD,1,1,0,0,0,159.0,
2025-07,1 Boerum PL,Floating NY 2,CHURN,1,1,0,0,2,57.0,89.0
2025-07,1 Boerum PL,Floating NY 2,FREEMIUM,1,1,0,0,0,109.0,171.0
2025-07,1 Boerum PL,Floating NY 2,ON_DEMAND_SUBSCRIPTION,2,2,0,0,5,216.0,219.0
2025-07,1 Boerum PL,Floating NY 2,RECURRING_SUBSCRIPTION,8,8,0,0,0,711.0,107.0
2025-07,1 Boerum PL,Floating NY 2,WARM_LEAD,0,0,0,0,3,,
2025-07,300 Somerset,Harrison Polygon,CHURN,5,2,3,0,6,135.0,36.0
2025-07,300 Somerset,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,2,1,1,0,0,84.0,67.0
2025-07,300 Somerset,Harrison Polygon,RECURRING_SUBSCRIPTION,3,3,0,0,1,81.0,22.0
2025-07,300 Somerset,Harrison Polygon,TRIAL,1,1,0,0,1,53.0,35.0
2025-07,330 Angelo Cifelli,Harrison Polygon,CHURN,6,4,2,0,8,345.0,85.0
2025-07,330 Angelo Cifelli,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,2,0,2,0,0,54.0,40.0
2025-07,330 Angelo Cifelli,Harrison Polygon,RECURRING_SUBSCRIPTION,11,7,4,0,10,491.0,69.0
2025-07,330 Angelo Cifelli,Harrison Polygon,TRIAL,1,0,1,0,0,27.0,52.0
2025-07,330 Angelo Cifelli,Harrison Polygon,WARM_LEAD,1,1,0,0,0,107.0,156.0
2025-07,330W-56th,Hell's Kitchen Polygon,CHURN,0,0,0,0,1,,
2025-07,330W-56th,Hell's Kitchen Polygon,FREEMIUM,3,2,1,0,0,103.0,47.0
2025-07,330W-56th,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,6,4,2,0,8,220.0,63.0
2025-07,330W-56th,Hell's Kitchen Polygon,WARM_LEAD,1,0,1,0,3,13.0,15.0
2025-07,655 Union,Boerum Hill Polygon,CHURN,8,5,3,0,2,709.0,93.0
2025-07,655 Union,Boerum Hill Polygon,ON_DEMAND_SUBSCRIPTION,2,2,0,0,4,113.0,57.0
2025-07,655 Union,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,10,10,0,0,1,1115.0,78.0
2025-07,655 Union,Boerum Hill Polygon,TRIAL,1,1,0,0,2,27.0,31.0
2025-07,Agnes,Floating Jersey,CHURN,2,1,1,0,2,220.0,78.0
2025-07,Agnes,Floating Jersey,RECURRING_SUBSCRIPTION,4,3,1,0,5,332.0,127.0
2025-07,Agnes,Floating Jersey,WARM_LEAD,0,0,0,0,1,,
2025-07,Alta,Floating NY 1,CHURN,3,2,1,0,1,251.0,72.0
2025-07,Alta,Floating NY 1,ON_DEMAND_SUBSCRIPTION,1,0,1,0,0,27.0,59.0
2025-07,Alta,Floating NY 1,RECURRING_SUBSCRIPTION,2,1,1,0,2,157.0,118.0
2025-07,Azrieli TLV,Unknown,CHURN,45,43,2,0,23,3509.59,80.0
2025-07,Azrieli TLV,Unknown,FROZEN,2,2,0,0,0,214.25,127.0
2025-07,Azrieli TLV,Unknown,ON_DEMAND_SUBSCRIPTION,3,3,0,0,7,282.47,143.0
2025-07,Azrieli TLV,Unknown,RECURRING_SUBSCRIPTION,59,53,6,0,11,3590.96,94.0
2025-07,Azrieli TLV,Unknown,TRIAL,9,8,1,0,5,672.88,115.0
2025-07,Gindi 1,Unknown,CHURN,76,70,6,0,48,4774.52,100.0
2025-07,Gindi 1,Unknown,FROZEN,1,1,0,0,0,58.36,211.0
2025-07,Gindi 1,Unknown,ON_DEMAND_SUBSCRIPTION,20,16,4,0,3,717.53,55.0
2025-07,Gindi 1,Unknown,RECURRING_SUBSCRIPTION,19,19,0,0,14,2039.18,133.0
2025-07,Gindi 1,Unknown,TRIAL,4,3,1,0,2,126.85,71.0
2025-07,Gindi 2,Unknown,CHURN,12,11,1,0,21,1193.15,129.0
2025-07,Gindi 2,Unknown,ON_DEMAND_SUBSCRIPTION,4,4,0,0,1,241.37,93.0
2025-07,Gindi 2,Unknown,RECURRING_SUBSCRIPTION,15,11,4,0,2,1292.6,113.0
2025-07,Gindi 2,Unknown,TRIAL,1,1,0,0,0,59.18,99.0
2025-07,Gindi 3,Unknown,CHURN,60,56,4,0,31,6281.55,121.0
2025-07,Gindi 3,Unknown,FROZEN,4,4,0,0,2,345.21,107.0
2025-07,Gindi 3,Unknown,ON_DEMAND_SUBSCRIPTION,21,19,2,0,30,1541.37,100.0
2025-07,Gindi 3,Unknown,RECURRING_SUBSCRIPTION,26,23,3,0,13,2919.73,108.0
2025-07,Gindi 3,Unknown,TRIAL,2,1,1,0,1,112.05,105.0
2025-07,Gindi 4,Unknown,CHURN,11,11,0,0,7,413.97,65.0
2025-07,Gindi 4,Unknown,RECURRING_SUBSCRIPTION,1,1,0,0,0,68.22,15.0
2025-07,HaHehad,Unknown,CHURN,16,14,2,0,4,1241.64,90.0
2025-07,HaHehad,Unknown,LEAD,0,0,0,0,6,,
2025-07,HaHehad,Unknown,RECURRING_SUBSCRIPTION,4,2,2,0,0,322.74,58.0
2025-07,HaHehad,Unknown,TRIAL,6,6,0,0,2,236.16,81.0
2025-07,John Street 116,Financial District Polygon,CHURN,9,6,3,0,4,800.0,105.0
2025-07,John Street 116,Financial District Polygon,ON_DEMAND_SUBSCRIPTION,5,4,1,0,2,361.0,109.0
2025-07,John Street 116,Financial District Polygon,RECURRING_SUBSCRIPTION,8,7,1,0,0,659.0,119.0
2025-07,John Street 116,Financial District Polygon,WARM_LEAD,0,0,0,0,3,,
2025-07,Nine 52,Hell's Kitchen Polygon,CHURN,1,0,1,0,0,107.0,144.0
2025-07,Nine 52,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,10,10,0,0,0,964.0,99.0
2025-07,Nine 52,Hell's Kitchen Polygon,TRIAL,4,4,0,0,0,149.0,51.0
2025-07,Oliver on the Hudson,Floating Jersey,CHURN,4,1,3,0,1,311.0,90.0
2025-07,One Ten,Hoboken Polygon,CHURN,5,5,0,0,2,369.0,87.0
2025-07,One Ten,Hoboken Polygon,FREEMIUM,1,1,0,0,0,51.0,56.0
2025-07,One Ten,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,7,4,3,0,0,315.0,74.0
2025-07,One Ten,Hoboken Polygon,RECURRING_SUBSCRIPTION,9,8,1,0,5,799.0,90.0
2025-07,One Ten,Hoboken Polygon,TRIAL,1,1,0,0,0,93.0,67.0
2025-07,One Ten,Hoboken Polygon,WARM_LEAD,0,0,0,0,5,,
2025-07,River Place,Hell's Kitchen Polygon,CHURN,17,14,3,0,12,1307.0,51.0
2025-07,River Place,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,40,24,16,0,2,1943.5,46.0
2025-07,River Place,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,34,30,4,0,7,2774.0,78.0
2025-07,River Place,Hell's Kitchen Polygon,TRIAL,2,1,1,0,11,94.0,75.0
2025-07,River Place,Hell's Kitchen Polygon,WARM_LEAD,3,1,2,0,0,217.0,88.0
2025-07,Silver Towers,Hell's Kitchen Polygon,CHURN,41,36,5,0,33,3062.0,85.0
2025-07,Silver Towers,Hell's Kitchen Polygon,FREEMIUM,2,1,1,0,3,148.0,95.0
2025-07,Silver Towers,Hell's Kitchen Polygon,FROZEN,2,1,1,0,0,167.0,112.0
2025-07,Silver Towers,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,62,32,30,0,13,2316.0,55.0
2025-07,Silver Towers,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,90,71,19,0,37,8186.79,81.0
2025-07,Silver Towers,Hell's Kitchen Polygon,TRIAL,2,2,0,0,6,111.0,57.0
2025-07,Stonehill,Chatham / West Orange Polygon,CHURN,2,1,1,0,3,180.0,
2025-07,Stonehill,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,4,2,2,0,6,354.0,
2025-07,Stonehill,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,11,2,9,0,4,715.0,41.0
2025-07,Stonehill,Chatham / West Orange Polygon,TRIAL,1,1,0,0,7,87.0,60.0
2025-07,Stonehill,Chatham / West Orange Polygon,WARM_LEAD,0,0,0,0,5,,
2025-07,The Boulevard,Floating Miami,CHURN,5,3,2,0,1,518.0,76.0
2025-07,The Boulevard,Floating Miami,FROZEN,2,2,0,0,0,222.0,112.0
2025-07,The Boulevard,Floating Miami,ON_DEMAND_SUBSCRIPTION,4,0,4,0,0,382.0,89.0
2025-07,The Boulevard,Floating Miami,RECURRING_SUBSCRIPTION,6,3,3,0,2,603.0,113.0
2025-07,The Boulevard,Floating Miami,TRIAL,0,0,0,0,2,,
2025-07,The Boulevard,Floating Miami,WARM_LEAD,0,0,0,0,5,,
2025-07,The Buchanan,Floating NY 1,CHURN,1,0,1,0,0,72.0,91.0
2025-07,The Buchanan,Floating NY 1,ON_DEMAND_SUBSCRIPTION,2,1,1,0,0,314.0,100.0
2025-07,The Buchanan,Floating NY 1,RECURRING_SUBSCRIPTION,3,0,3,0,1,211.0,91.0
2025-07,The Buchanan,Floating NY 1,TRIAL,3,1,2,0,0,229.0,77.0
2025-07,The Devan,Hoboken Polygon,CHURN,6,4,2,0,1,796.0,148.0
2025-07,The Devan,Hoboken Polygon,FROZEN,1,1,0,0,2,73.0,105.0
2025-07,The Devan,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,3,3,0,0,2,137.0,68.0
2025-07,The Devan,Hoboken Polygon,RECURRING_SUBSCRIPTION,10,1,9,0,10,1295.0,135.0
2025-07,The Devan,Hoboken Polygon,TRIAL,2,0,2,0,1,166.0,119.0
2025-07,The Devan,Hoboken Polygon,WARM_LEAD,0,0,0,0,1,,
2025-07,The Dime,Williamsburg Polygon,CHURN,4,2,2,0,9,544.0,142.0
2025-07,The Dime,Williamsburg Polygon,RECURRING_SUBSCRIPTION,1,1,0,0,1,107.0,105.0
2025-07,The Dime,Williamsburg Polygon,TRIAL,0,0,0,0,3,,
2025-07,The Dime,Williamsburg Polygon,WARM_LEAD,0,0,0,0,1,,
2025-07,The Eddy,Harrison Polygon,CHURN,3,0,3,0,3,121.0,43.0
2025-07,The Eddy,Harrison Polygon,RECURRING_SUBSCRIPTION,7,2,5,0,0,696.0,110.0
2025-07,The Eddy,Harrison Polygon,TRIAL,0,0,0,0,3,,
2025-07,The Enclave,Hoboken Polygon,CHURN,7,4,3,0,2,785.0,101.0
2025-07,The Enclave,Hoboken Polygon,RECURRING_SUBSCRIPTION,4,2,2,0,2,301.0,85.0
2025-07,The Enclave,Hoboken Polygon,TRIAL,2,2,0,0,2,148.0,121.0
2025-07,The Ivy,Chatham / West Orange Polygon,CHURN,13,8,5,0,9,1522.0,60.0
2025-07,The Ivy,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,3,2,1,0,2,419.0,
2025-07,The Ivy,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,13,6,7,0,4,1498.0,54.0
2025-07,The Ivy,Chatham / West Orange Polygon,WARM_LEAD,0,0,0,0,1,,
2025-07,Union Channel ,Boerum Hill Polygon,CHURN,2,0,2,0,0,55.0,59.0
2025-07,Union Channel ,Boerum Hill Polygon,TRIAL,1,0,1,0,1,81.0,83.0
2025-07,Woodside Central,Floating NY 1,CHURN,5,5,0,0,8,515.0,83.0
2025-07,Woodside Central,Floating NY 1,FROZEN,1,0,1,0,0,28.0,30.0
2025-07,Woodside Central,Floating NY 1,LEAD,0,0,0,0,1,,
2025-07,Woodside Central,Floating NY 1,ON_DEMAND_SUBSCRIPTION,0,0,0,0,3,,
2025-07,Woodside Central,Floating NY 1,RECURRING_SUBSCRIPTION,10,2,8,0,2,515.0,51.0
2025-07,Woodside Central,Floating NY 1,TRIAL,1,0,1,0,0,31.0,33.0
2025-07,Woodside Central,Floating NY 1,WARM_LEAD,1,0,1,0,0,109.0,138.0
2025-08,100 House,Hoboken Polygon,CHURN,1,0,1,0,5,101.0,154.0
2025-08,100 House,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,2,2,0,0,2,162.0,110.0
2025-08,100 House,Hoboken Polygon,RECURRING_SUBSCRIPTION,7,2,5,0,4,948.0,106.0
2025-08,1 Boerum PL,Floating NY 2,CHURN,2,2,0,0,1,114.0,70.0
2025-08,1 Boerum PL,Floating NY 2,ON_DEMAND_SUBSCRIPTION,6,2,4,0,6,472.0,124.0
2025-08,1 Boerum PL,Floating NY 2,RECURRING_SUBSCRIPTION,4,4,0,0,1,261.0,72.0
2025-08,1 Boerum PL,Floating NY 2,WARM_LEAD,0,0,0,0,2,,
2025-08,300 Somerset,Harrison Polygon,CHURN,5,2,3,0,8,135.0,48.0
2025-08,300 Somerset,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,8,4,4,0,2,197.0,39.0
2025-08,300 Somerset,Harrison Polygon,RECURRING_SUBSCRIPTION,4,3,1,0,2,188.0,54.0
2025-08,330 Angelo Cifelli,Harrison Polygon,CHURN,11,11,0,0,4,528.0,56.0
2025-08,330 Angelo Cifelli,Harrison Polygon,FREEMIUM,1,1,0,0,0,57.0,63.0
2025-08,330 Angelo Cifelli,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,0,0,0,0,1,,
2025-08,330 Angelo Cifelli,Harrison Polygon,RECURRING_SUBSCRIPTION,13,10,3,0,5,465.0,50.0
2025-08,330 Angelo Cifelli,Harrison Polygon,TRIAL,3,1,2,0,1,130.0,53.0
2025-08,330 Angelo Cifelli,Harrison Polygon,WARM_LEAD,1,1,0,0,0,26.0,
2025-08,330W-56th,Hell's Kitchen Polygon,CHURN,1,1,0,0,1,88.0,86.0
2025-08,330W-56th,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,9,7,2,0,12,531.0,88.0
2025-08,345 Baldwin Avenue,Floating Jersey,RECURRING_SUBSCRIPTION,1,0,1,0,1,27.0,39.0
2025-08,416 Kent Avenue,Williamsburg Polygon,CHURN,4,3,1,0,2,548.0,132.0
2025-08,416 Kent Avenue,Williamsburg Polygon,FROZEN,4,2,2,0,2,328.0,89.0
2025-08,416 Kent Avenue,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,2,0,2,0,0,37.0,27.0
2025-08,416 Kent Avenue,Williamsburg Polygon,RECURRING_SUBSCRIPTION,1,1,0,0,2,110.0,121.0
2025-08,416 Kent Avenue,Williamsburg Polygon,TRIAL,0,0,0,0,1,,
2025-08,416 Kent Avenue,Williamsburg Polygon,WARM_LEAD,0,0,0,0,1,,
2025-08,420 Kent Avenue,Williamsburg Polygon,CHURN,5,2,3,0,5,541.0,132.0
2025-08,420 Kent Avenue,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,3,2,1,0,2,306.0,122.0
2025-08,420 Kent Avenue,Williamsburg Polygon,RECURRING_SUBSCRIPTION,6,2,4,0,1,414.0,100.0
2025-08,420 Kent Avenue,Williamsburg Polygon,TRIAL,8,8,0,0,2,827.0,92.0
2025-08,420 Kent Avenue,Williamsburg Polygon,WARM_LEAD,0,0,0,0,1,,
2025-08,655 Union,Boerum Hill Polygon,CHURN,6,0,6,0,2,566.0,103.0
2025-08,655 Union,Boerum Hill Polygon,ON_DEMAND_SUBSCRIPTION,1,1,0,0,2,87.0,84.0
2025-08,655 Union,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,10,10,0,0,0,1266.0,73.0
2025-08,655 Union,Boerum Hill Polygon,TRIAL,0,0,0,0,1,,
2025-08,Agnes,Floating Jersey,CHURN,5,3,2,0,0,420.0,98.0
2025-08,Agnes,Floating Jersey,RECURRING_SUBSCRIPTION,5,3,2,0,3,276.0,95.0
2025-08,Agnes,Floating Jersey,WARM_LEAD,0,0,0,0,1,,
2025-08,Alta,Floating NY 1,CHURN,10,2,8,0,0,706.0,67.0
2025-08,Alta,Floating NY 1,LEAD,1,0,1,0,0,110.0,161.0
2025-08,Alta,Floating NY 1,ON_DEMAND_SUBSCRIPTION,2,0,2,0,0,54.0,46.0
2025-08,Alta,Floating NY 1,RECURRING_SUBSCRIPTION,6,2,4,0,1,474.0,84.0
2025-08,Azrieli TLV,Unknown,CHURN,44,42,2,0,7,3237.26,96.0
2025-08,Azrieli TLV,Unknown,FROZEN,2,2,0,0,0,214.25,119.0
2025-08,Azrieli TLV,Unknown,ON_DEMAND_SUBSCRIPTION,2,2,0,0,4,182.19,154.0
2025-08,Azrieli TLV,Unknown,RECURRING_SUBSCRIPTION,58,54,4,0,4,3638.63,88.0
2025-08,Azrieli TLV,Unknown,TRIAL,4,4,0,0,1,250.96,145.0
2025-08,Gindi 1,Unknown,CHURN,58,56,2,0,28,3640.27,89.0
2025-08,Gindi 1,Unknown,FROZEN,2,2,0,0,0,68.22,96.0
2025-08,Gindi 1,Unknown,ON_DEMAND_SUBSCRIPTION,14,10,4,0,11,269.04,48.0
2025-08,Gindi 1,Unknown,RECURRING_SUBSCRIPTION,19,14,5,0,4,1972.71,138.0
2025-08,Gindi 1,Unknown,TRIAL,4,4,0,0,4,203.84,87.0
2025-08,Gindi 2,Unknown,CHURN,8,8,0,0,9,934.25,128.0
2025-08,Gindi 2,Unknown,ON_DEMAND_SUBSCRIPTION,2,2,0,0,1,134.25,125.0
2025-08,Gindi 2,Unknown,RECURRING_SUBSCRIPTION,10,8,2,0,1,947.12,104.0
2025-08,Gindi 2,Unknown,TRIAL,1,1,0,0,1,154.79,281.0
2025-08,Gindi 3,Unknown,CHURN,50,50,0,0,10,5243.1,121.0
2025-08,Gindi 3,Unknown,FROZEN,4,4,0,0,0,346.3,70.0
2025-08,Gindi 3,Unknown,ON_DEMAND_SUBSCRIPTION,17,17,0,0,26,1281.78,114.0
2025-08,Gindi 3,Unknown,RECURRING_SUBSCRIPTION,21,15,6,0,8,2461.64,124.0
2025-08,Gindi 3,Unknown,TRIAL,3,3,0,0,1,55.62,122.0
2025-08,Gindi 4,Unknown,CHURN,10,9,1,0,5,356.71,68.0
2025-08,Gindi 4,Unknown,ON_DEMAND_SUBSCRIPTION,6,5,1,0,8,540.0,144.0
2025-08,Gindi 4,Unknown,RECURRING_SUBSCRIPTION,1,1,0,0,1,67.12,170.0
2025-08,Gindi 4,Unknown,TRIAL,1,0,1,0,0,147.95,123.0
2025-08,HaHehad,Unknown,CHURN,14,14,0,0,7,1078.63,103.0
2025-08,HaHehad,Unknown,LEAD,0,0,0,0,13,,
2025-08,HaHehad,Unknown,RECURRING_SUBSCRIPTION,4,3,1,0,1,323.01,65.0
2025-08,HaHehad,Unknown,TRIAL,5,5,0,0,0,220.82,70.0
2025-08,John Street 116,Financial District Polygon,CHURN,8,6,2,0,2,679.0,103.0
2025-08,John Street 116,Financial District Polygon,ON_DEMAND_SUBSCRIPTION,6,4,2,0,3,349.0,85.0
