review_month,project,neighbourhood,apt_status,count,avg_rating,reviews
2025-12,Silver Towers,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,50,4.81,7
2025-12,Silver Towers,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,91,4.85,6
2025-12,Silver Towers,Hell's Kitchen Polygon,TRIAL,10,3.0,1
2025-12,Silver Towers,Hell's Kitchen Polygon,WARM_LEAD,2,,0
2025-12,Stonehill,Chatham / West Orange Polygon,CHURN,2,,0
2025-12,Stonehill,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,5,,0
2025-12,Stonehill,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,8,5.0,1
2025-12,The Addison,Brooklyn Heights Polygon,CHURN,2,5.0,1
2025-12,The Addison,Brooklyn Heights Polygon,RECURRING_SUBSCRIPTION,3,5.0,1
2025-12,The Addison,Brooklyn Heights Polygon,TRIAL,1,,0
2025-12,The Addison,Brooklyn Heights Polygon,WARM_LEAD,1,,0
2025-12,The Bergen,Boerum Hill Polygon,CHURN,2,5.0,0
2025-12,The Boulevard,Floating Miami,CHURN,4,5.0,0
2025-12,The Boulevard,Floating Miami,ON_DEMAND_SUBSCRIPTION,6,5.0,0
2025-12,The Boulevard,Floating Miami,RECURRING_SUBSCRIPTION,7,5.0,1
2025-12,The Boulevard,Floating Miami,TRIAL,1,,0
2025-12,The Buchanan,Floating NY 1,CHURN,3,5.0,1
2025-12,The Buchanan,Floating NY 1,ON_DEMAND_SUBSCRIPTION,1,5.0,0
2025-12,The Buchanan,Floating NY 1,RECURRING_SUBSCRIPTION,17,5.0,5
2025-12,The Devan,Hoboken Polygon,CHURN,6,4.5,0
2025-12,The Devan,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,1,5.0,0
2025-12,The Devan,Hoboken Polygon,RECURRING_SUBSCRIPTION,26,5.0,0
2025-12,The Devan,Hoboken Polygon,TRIAL,1,5.0,0
2025-12,The Dime,Williamsburg Polygon,CHURN,3,,0
2025-12,The Dime,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,2,5.0,1
2025-12,The Dime,Williamsburg Polygon,RECURRING_SUBSCRIPTION,3,,0
2025-12,The Eddy,Harrison Polygon,CHURN,1,5.0,0
2025-12,The Eddy,Harrison Polygon,RECURRING_SUBSCRIPTION,6,5.0,0
2025-12,The Eddy,Harrison Polygon,TRIAL,1,,0
2025-12,The Enclave,Hoboken Polygon,CHURN,2,5.0,0
2025-12,The Enclave,Hoboken Polygon,RECURRING_SUBSCRIPTION,7,5.0,0
2025-12,The Ivy,Chatham / West Orange Polygon,CHURN,14,5.0,1
2025-12,The Ivy,Chatham / West Orange Polygon,FREEMIUM,1,,0
2025-12,The Ivy,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,3,5.0,0
2025-12,The Ivy,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,13,5.0,1
2025-12,The Kestrel,Floating NY 2,CHURN,1,5.0,1
2025-12,The Kestrel,Floating NY 2,ON_DEMAND_SUBSCRIPTION,6,5.0,4
2025-12,The Kestrel,Floating NY 2,RECURRING_SUBSCRIPTION,4,5.0,0
2025-12,The Landing,Brooklyn Heights Polygon,ON_DEMAND_SUBSCRIPTION,1,5.0,1
2025-12,The Landing,Brooklyn Heights Polygon,RECURRING_SUBSCRIPTION,1,5.0,1
2025-12,The Landon,Hell's Kitchen Polygon,CHURN,2,5.0,0
2025-12,The Landon,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,4,5.0,0
2025-12,The Vitagraph,Floating NY 2,CHURN,5,4.75,0
2025-12,Union Channel ,Boerum Hill Polygon,TRIAL,1,5.0,1
2025-12,Woodside Central,Floating NY 1,CHURN,1,5.0,1
2025-12,Woodside Central,Floating NY 1,FROZEN,1,5.0,0
2025-12,Woodside Central,Floating NY 1,ON_DEMAND_SUBSCRIPTION,3,5.0,0
2025-12,Woodside Central,Floating NY 1,RECURRING_SUBSCRIPTION,6,5.0,0
2025-12,Woodside Central,Floating NY 1,WARM_LEAD,2,5.0,1
2026-01,100 House,Hoboken Polygon,CHURN,3,5.0,0
2026-01,100 House,Hoboken Polygon,RECURRING_SUBSCRIPTION,12,4.56,1
2026-01,100 House,Hoboken Polygon,WARM_LEAD,1,5.0,0
2026-01,1 Boerum PL,Floating NY 2,CHURN,5,4.0,0
2026-01,1 Boerum PL,Floating NY 2,RECURRING_SUBSCRIPTION,9,,0
2026-01,2000 Biscayne,Edgeater Polygon,CHURN,5,5.0,0
2026-01,2000 Biscayne,Edgeater Polygon,ON_DEMAND_SUBSCRIPTION,6,5.0,0
2026-01,2000 Biscayne,Edgeater Polygon,RECURRING_SUBSCRIPTION,13,4.6,1
2026-01,2000 Biscayne,Edgeater Polygon,TRIAL,7,,0
2026-01,2000 Biscayne,Edgeater Polygon,WARM_LEAD,2,5.0,1
2026-01,20 Broad Street,Financial District Polygon,CHURN,18,5.0,1
2026-01,20 Broad Street,Financial District Polygon,ON_DEMAND_SUBSCRIPTION,18,5.0,1
2026-01,20 Broad Street,Financial District Polygon,RECURRING_SUBSCRIPTION,25,5.0,1
2026-01,250 E Houston,Floating NY 2,CHURN,1,5.0,0
2026-01,250 E Houston,Floating NY 2,RECURRING_SUBSCRIPTION,4,5.0,1
2026-01,250 E Houston,Floating NY 2,TRIAL,2,5.0,0
2026-01,300 Somerset,Harrison Polygon,CHURN,2,5.0,0
2026-01,300 Somerset,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,8,4.33,2
2026-01,300 Somerset,Harrison Polygon,RECURRING_SUBSCRIPTION,3,5.0,0
2026-01,330 Angelo Cifelli,Harrison Polygon,CHURN,2,5.0,0
2026-01,330 Angelo Cifelli,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,2,5.0,0
2026-01,330 Angelo Cifelli,Harrison Polygon,RECURRING_SUBSCRIPTION,18,5.0,1
2026-01,330 Angelo Cifelli,Harrison Polygon,WARM_LEAD,1,5.0,0
2026-01,330W-56th,Hell's Kitchen Polygon,CHURN,2,5.0,0
2026-01,330W-56th,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,5,5.0,1
2026-01,330W-56th,Hell's Kitchen Polygon,WARM_LEAD,1,,0
2026-01,345 Baldwin Avenue,Floating Jersey,CHURN,2,,0
2026-01,345 Baldwin Avenue,Floating Jersey,ON_DEMAND_SUBSCRIPTION,1,5.0,1
2026-01,345 Baldwin Avenue,Floating Jersey,RECURRING_SUBSCRIPTION,4,5.0,0
2026-01,416 Kent Avenue,Williamsburg Polygon,CHURN,3,5.0,0
2026-01,416 Kent Avenue,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,1,5.0,0
2026-01,416 Kent Avenue,Williamsburg Polygon,RECURRING_SUBSCRIPTION,4,5.0,0
2026-01,416 Kent Avenue,Williamsburg Polygon,WARM_LEAD,1,,0
2026-01,420 Kent Avenue,Williamsburg Polygon,CHURN,8,5.0,0
2026-01,420 Kent Avenue,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,2,5.0,0
2026-01,420 Kent Avenue,Williamsburg Polygon,RECURRING_SUBSCRIPTION,15,5.0,0
2026-01,420 Kent Avenue,Williamsburg Polygon,TRIAL,3,5.0,1
2026-01,535 W 43rd Street,Hell's Kitchen Polygon,CHURN,1,,0
2026-01,535 W 43rd Street,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,3,,0
2026-01,535 W 43rd Street,Hell's Kitchen Polygon,TRIAL,3,,0
2026-01,655 Union,Boerum Hill Polygon,CHURN,4,5.0,0
2026-01,655 Union,Boerum Hill Polygon,ON_DEMAND_SUBSCRIPTION,2,5.0,0
2026-01,655 Union,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,8,,0
2026-01,655 Union,Boerum Hill Polygon,WARM_LEAD,1,5.0,1
2026-01,66 Rockwell Place,Brooklyn Heights Polygon,CHURN,1,5.0,0
2026-01,66 Rockwell Place,Brooklyn Heights Polygon,RECURRING_SUBSCRIPTION,9,5.0,0
2026-01,66 Rockwell Place,Brooklyn Heights Polygon,TRIAL,1,5.0,1
2026-01,Agnes,Floating Jersey,CHURN,1,,0
2026-01,Agnes,Floating Jersey,RECURRING_SUBSCRIPTION,18,5.0,0
2026-01,Alta,Floating NY 1,CHURN,3,5.0,0
2026-01,Alta,Floating NY 1,ON_DEMAND_SUBSCRIPTION,2,5.0,0
2026-01,Alta,Floating NY 1,RECURRING_SUBSCRIPTION,19,5.0,2
2026-01,Alta,Floating NY 1,TRIAL,1,5.0,0
2026-01,Azrieli TLV,Unknown,CHURN,74,5.0,2
2026-01,Azrieli TLV,Unknown,TRIAL,8,4.0,1
2026-01,Bay Parc Apartments,Edgeater Polygon,ON_DEMAND_SUBSCRIPTION,7,5.0,1
2026-01,Bay Parc Apartments,Edgeater Polygon,RECURRING_SUBSCRIPTION,10,5.0,3
2026-01,Bay Parc Apartments,Edgeater Polygon,TRIAL,3,5.0,0
2026-01,Brooklyn Crossing,Boerum Hill Polygon,CHURN,12,5.0,1
2026-01,Brooklyn Crossing,Boerum Hill Polygon,ON_DEMAND_SUBSCRIPTION,12,5.0,1
2026-01,Brooklyn Crossing,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,42,4.94,5
2026-01,Brooklyn Crossing,Boerum Hill Polygon,WARM_LEAD,3,5.0,0
2026-01,Flamingo Point Center Tower,Miami Beach Polygon,CHURN,12,5.0,0
2026-01,Flamingo Point Center Tower,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,16,5.0,2
2026-01,Flamingo Point Center Tower,Miami Beach Polygon,RECURRING_SUBSCRIPTION,45,4.96,4
2026-01,Flamingo Point Center Tower,Miami Beach Polygon,TRIAL,3,5.0,1
2026-01,Flamingo Point Center Tower,Miami Beach Polygon,WARM_LEAD,5,5.0,0
2026-01,Flamingo Point North Tower,Miami Beach Polygon,CHURN,4,,0
2026-01,Flamingo Point North Tower,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,10,5.0,2
2026-01,Flamingo Point North Tower,Miami Beach Polygon,RECURRING_SUBSCRIPTION,29,5.0,1
2026-01,Flamingo Point North Tower,Miami Beach Polygon,WARM_LEAD,1,,0
2026-01,Flamingo South Beach,Miami Beach Polygon,CHURN,8,5.0,0
2026-01,Flamingo South Beach,Miami Beach Polygon,LEAD,1,5.0,0
2026-01,Flamingo South Beach,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,3,5.0,1
2026-01,Flamingo South Beach,Miami Beach Polygon,RECURRING_SUBSCRIPTION,13,5.0,1
2026-01,Flamingo South Beach,Miami Beach Polygon,TRIAL,2,5.0,0
2026-01,Flamingo South Beach,Miami Beach Polygon,WARM_LEAD,1,,0
2026-01,Gindi 1,Unknown,CHURN,58,4.43,1
2026-01,Gindi 1,Unknown,TRIAL,2,5.0,0
2026-01,Gindi 2,Unknown,CHURN,44,5.0,0
2026-01,Gindi 2,Unknown,TRIAL,2,,0
2026-01,Gindi 3,Unknown,CHURN,55,5.0,1
2026-01,Gindi 3,Unknown,TRIAL,2,,0
2026-01,Gindi 4,Unknown,CHURN,26,5.0,0
2026-01,Gindi 4,Unknown,TRIAL,3,,0
2026-01,Grove Central Residences,Floating Miami,CHURN,5,,0
2026-01,Grove Central Residences,Floating Miami,ON_DEMAND_SUBSCRIPTION,2,5.0,0
2026-01,Grove Central Residences,Floating Miami,RECURRING_SUBSCRIPTION,3,5.0,0
2026-01,Grove Central Residences,Floating Miami,TRIAL,1,5.0,0
2026-01,HaHehad,Unknown,CHURN,19,5.0,0
2026-01,HaHehad,Unknown,TRIAL,4,,0
2026-01,John Street 116,Financial District Polygon,CHURN,2,5.0,0
2026-01,John Street 116,Financial District Polygon,ON_DEMAND_SUBSCRIPTION,7,,0
2026-01,John Street 116,Financial District Polygon,RECURRING_SUBSCRIPTION,10,5.0,0
2026-01,Livana East Hanover,Chatham / West Orange Polygon,CHURN,1,5.0,0
2026-01,Livana East Hanover,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,4,5.0,2
2026-01,Midtown 5,Floating Miami,CHURN,5,5.0,0
2026-01,Midtown 5,Floating Miami,ON_DEMAND_SUBSCRIPTION,1,,0
2026-01,Midtown 5,Floating Miami,RECURRING_SUBSCRIPTION,9,5.0,0
2026-01,Midtown 5,Floating Miami,TRIAL,2,3.0,1
2026-01,Midtown 5,Floating Miami,WARM_LEAD,2,3.5,1
2026-01,Nine 52,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,7,5.0,0
2026-01,Oliver on the Hudson,Floating Jersey,CHURN,5,4.5,0
2026-01,Oliver on the Hudson,Floating Jersey,LEAD,1,,0
2026-01,Oliver on the Hudson,Floating Jersey,RECURRING_SUBSCRIPTION,5,5.0,0
2026-01,One Ten,Hoboken Polygon,CHURN,3,,0
2026-01,One Ten,Hoboken Polygon,LEAD,1,5.0,0
2026-01,One Ten,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,3,5.0,0
2026-01,One Ten,Hoboken Polygon,RECURRING_SUBSCRIPTION,13,4.0,0
2026-01,Plank Road,Boerum Hill Polygon,CHURN,6,5.0,1
2026-01,Plank Road,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,6,5.0,1
2026-01,Plank Road,Boerum Hill Polygon,TRIAL,1,5.0,1
2026-01,River Place,Hell's Kitchen Polygon,CHURN,7,5.0,0
2026-01,River Place,Hell's Kitchen Polygon,FREEMIUM,1,5.0,0
2026-01,River Place,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,22,5.0,1
2026-01,River Place,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,55,4.95,0
2026-01,River Place,Hell's Kitchen Polygon,TRIAL,4,5.0,0
2026-01,River Place,Hell's Kitchen Polygon,WARM_LEAD,1,5.0,0
2026-01,Rothschild 80,Unknown,CHURN,2,,0
2026-01,Silver Towers,Hell's Kitchen Polygon,CHURN,20,3.6,2
2026-01,Silver Towers,Hell's Kitchen Polygon,FREEMIUM,5,,0
2026-01,Silver Towers,Hell's Kitchen Polygon,LEAD,1,5.0,0
2026-01,Silver Towers,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,31,4.74,2
2026-01,Silver Towers,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,108,4.67,7
2026-01,Silver Towers,Hell's Kitchen Polygon,TRIAL,5,5.0,0
2026-01,Silver Towers,Hell's Kitchen Polygon,WARM_LEAD,2,5.0,0
2026-01,Stonehill,Chatham / West Orange Polygon,CHURN,2,4.0,0
2026-01,Stonehill,Chatham / West Orange Polygon,LEAD,1,,0
2026-01,Stonehill,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,3,5.0,1
2026-01,Stonehill,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,6,4.67,0
2026-01,The Addison,Brooklyn Heights Polygon,CHURN,3,5.0,2
2026-01,The Addison,Brooklyn Heights Polygon,RECURRING_SUBSCRIPTION,4,5.0,1
2026-01,The Addison,Brooklyn Heights Polygon,TRIAL,1,,0
2026-01,The Addison,Brooklyn Heights Polygon,WARM_LEAD,1,,0
2026-01,The Bergen,Boerum Hill Polygon,CHURN,2,5.0,0
2026-01,The Bergen,Boerum Hill Polygon,WARM_LEAD,1,5.0,0
2026-01,The Boulevard,Floating Miami,CHURN,4,5.0,0
2026-01,The Boulevard,Floating Miami,ON_DEMAND_SUBSCRIPTION,4,5.0,0
2026-01,The Boulevard,Floating Miami,RECURRING_SUBSCRIPTION,8,5.0,0
2026-01,The Boulevard,Floating Miami,TRIAL,1,5.0,0
2026-01,The Buchanan,Floating NY 1,ON_DEMAND_SUBSCRIPTION,4,5.0,0
2026-01,The Buchanan,Floating NY 1,RECURRING_SUBSCRIPTION,16,5.0,2
2026-01,The Devan,Hoboken Polygon,CHURN,4,5.0,0
2026-01,The Devan,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,3,5.0,0
2026-01,The Devan,Hoboken Polygon,RECURRING_SUBSCRIPTION,22,4.93,0
2026-01,The Dime,Williamsburg Polygon,CHURN,3,,0
2026-01,The Dime,Williamsburg Polygon,LEAD,1,5.0,1
2026-01,The Dime,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,3,5.0,0
2026-01,The Dime,Williamsburg Polygon,RECURRING_SUBSCRIPTION,10,5.0,3
2026-01,The Dime,Williamsburg Polygon,TRIAL,1,,0
2026-01,The Eddy,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,1,5.0,0
2026-01,The Eddy,Harrison Polygon,RECURRING_SUBSCRIPTION,6,5.0,0
2026-01,The Enclave,Hoboken Polygon,CHURN,3,,0
2026-01,The Enclave,Hoboken Polygon,RECURRING_SUBSCRIPTION,8,5.0,0
2026-01,The Ivy,Chatham / West Orange Polygon,CHURN,9,5.0,0
2026-01,The Ivy,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,2,5.0,0
2026-01,The Ivy,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,15,5.0,1
2026-01,The Kestrel,Floating NY 2,CHURN,1,,0
2026-01,The Kestrel,Floating NY 2,ON_DEMAND_SUBSCRIPTION,3,5.0,2
2026-01,The Kestrel,Floating NY 2,RECURRING_SUBSCRIPTION,5,5.0,0
2026-01,The Kestrel,Floating NY 2,TRIAL,1,5.0,0
2026-01,The Landing,Brooklyn Heights Polygon,ON_DEMAND_SUBSCRIPTION,4,5.0,3
2026-01,The Landing,Brooklyn Heights Polygon,RECURRING_SUBSCRIPTION,2,5.0,1
2026-01,The Landon,Hell's Kitchen Polygon,CHURN,2,5.0,0
2026-01,The Landon,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,1,5.0,0
2026-01,The Landon,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,3,5.0,0
2026-01,The Vitagraph,Floating NY 2,CHURN,4,5.0,0
2026-01,Woodside Central,Floating NY 1,FROZEN,5,5.0,0
2026-01,Woodside Central,Floating NY 1,ON_DEMAND_SUBSCRIPTION,2,,0
2026-01,Woodside Central,Floating NY 1,RECURRING_SUBSCRIPTION,9,5.0,0
2026-01,Woodside Central,Floating NY 1,TRIAL,4,5.0,0
2026-02,100 House,Hoboken Polygon,CHURN,5,4.6,0
2026-02,100 House,Hoboken Polygon,RECURRING_SUBSCRIPTION,9,5.0,2
2026-02,1 Boerum PL,Floating NY 2,CHURN,5,5.0,0
2026-02,1 Boerum PL,Floating NY 2,RECURRING_SUBSCRIPTION,9,,0
2026-02,2000 Biscayne,Edgeater Polygon,CHURN,2,5.0,0
2026-02,2000 Biscayne,Edgeater Polygon,ON_DEMAND_SUBSCRIPTION,6,4.75,1
2026-02,2000 Biscayne,Edgeater Polygon,RECURRING_SUBSCRIPTION,10,4.71,0
2026-02,2000 Biscayne,Edgeater Polygon,TRIAL,2,5.0,1
2026-02,2000 Biscayne,Edgeater Polygon,WARM_LEAD,2,5.0,0
2026-02,20 Broad Street,Financial District Polygon,CHURN,10,5.0,0
2026-02,20 Broad Street,Financial District Polygon,ON_DEMAND_SUBSCRIPTION,13,5.0,0
2026-02,20 Broad Street,Financial District Polygon,RECURRING_SUBSCRIPTION,31,5.0,1
2026-02,250 E Houston,Floating NY 2,CHURN,1,5.0,0
2026-02,250 E Houston,Floating NY 2,RECURRING_SUBSCRIPTION,7,5.0,1
2026-02,300 Somerset,Harrison Polygon,CHURN,1,,0
2026-02,300 Somerset,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,4,5.0,0
2026-02,300 Somerset,Harrison Polygon,RECURRING_SUBSCRIPTION,4,5.0,1
2026-02,300 Somerset,Harrison Polygon,TRIAL,1,5.0,0
2026-02,300 Somerset,Harrison Polygon,WARM_LEAD,2,5.0,1
2026-02,330 Angelo Cifelli,Harrison Polygon,CHURN,4,5.0,1
2026-02,330 Angelo Cifelli,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,1,,0
2026-02,330 Angelo Cifelli,Harrison Polygon,RECURRING_SUBSCRIPTION,16,5.0,2
2026-02,330W-56th,Hell's Kitchen Polygon,CHURN,3,5.0,0
2026-02,330W-56th,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,12,5.0,0
2026-02,345 Baldwin Avenue,Floating Jersey,CHURN,3,,0
2026-02,345 Baldwin Avenue,Floating Jersey,ON_DEMAND_SUBSCRIPTION,1,1.0,1
2026-02,345 Baldwin Avenue,Floating Jersey,RECURRING_SUBSCRIPTION,6,4.0,1
2026-02,345 Baldwin Avenue,Floating Jersey,WARM_LEAD,1,5.0,1
2026-02,416 Kent Avenue,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,1,5.0,0
2026-02,416 Kent Avenue,Williamsburg Polygon,RECURRING_SUBSCRIPTION,5,4.67,1
2026-02,416 Kent Avenue,Williamsburg Polygon,WARM_LEAD,2,5.0,1
2026-02,420 Kent Avenue,Williamsburg Polygon,CHURN,2,,0
2026-02,420 Kent Avenue,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,6,5.0,1
2026-02,420 Kent Avenue,Williamsburg Polygon,RECURRING_SUBSCRIPTION,21,5.0,0
2026-02,420 Kent Avenue,Williamsburg Polygon,WARM_LEAD,4,5.0,2
2026-02,535 W 43rd Street,Hell's Kitchen Polygon,CHURN,1,5.0,0
2026-02,535 W 43rd Street,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,3,,0
2026-02,535 W 43rd Street,Hell's Kitchen Polygon,TRIAL,1,,0
2026-02,655 Union,Boerum Hill Polygon,CHURN,4,,0
2026-02,655 Union,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,8,,0
2026-02,66 Rockwell Place,Brooklyn Heights Polygon,CHURN,2,,0
2026-02,66 Rockwell Place,Brooklyn Heights Polygon,ON_DEMAND_SUBSCRIPTION,1,5.0,0
2026-02,66 Rockwell Place,Brooklyn Heights Polygon,RECURRING_SUBSCRIPTION,8,5.0,1
2026-02,66 Rockwell Place,Brooklyn Heights Polygon,TRIAL,1,,0
2026-02,Agnes,Floating Jersey,ON_DEMAND_SUBSCRIPTION,3,5.0,1
2026-02,Agnes,Floating Jersey,RECURRING_SUBSCRIPTION,17,5.0,1
2026-02,Alta,Floating NY 1,CHURN,2,,0
2026-02,Alta,Floating NY 1,ON_DEMAND_SUBSCRIPTION,5,5.0,0
2026-02,Alta,Floating NY 1,RECURRING_SUBSCRIPTION,19,5.0,0
2026-02,Alta,Floating NY 1,TRIAL,1,5.0,0
2026-02,Alta,Floating NY 1,WARM_LEAD,1,5.0,1
2026-02,Azrieli TLV,Unknown,CHURN,63,4.9,0
2026-02,Azrieli TLV,Unknown,TRIAL,6,,0
2026-02,Bay Parc Apartments,Edgeater Polygon,CHURN,7,4.5,2
2026-02,Bay Parc Apartments,Edgeater Polygon,ON_DEMAND_SUBSCRIPTION,5,5.0,0
2026-02,Bay Parc Apartments,Edgeater Polygon,RECURRING_SUBSCRIPTION,20,4.7,1
2026-02,Bay Parc Apartments,Edgeater Polygon,TRIAL,3,5.0,2
2026-02,Bay Parc Apartments,Edgeater Polygon,WARM_LEAD,4,4.67,0
2026-02,Biscayne SFR,The Ocean Club Polygon,CHURN,1,5.0,1
2026-02,Biscayne SFR,Unknown,CHURN,3,5.0,0
2026-02,Brooklyn Crossing,Boerum Hill Polygon,CHURN,8,5.0,2
2026-02,Brooklyn Crossing,Boerum Hill Polygon,ON_DEMAND_SUBSCRIPTION,12,5.0,6
2026-02,Brooklyn Crossing,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,31,5.0,1
2026-02,Cape Florida Club Condo Phase,The Ocean Club Polygon,WARM_LEAD,1,5.0,1
2026-02,Cite On The Bay,Edgeater Polygon,CHURN,1,5.0,1
2026-02,Cite On The Bay,Edgeater Polygon,TRIAL,1,,0
2026-02,Dey and Bergen,Harrison Polygon,CHURN,2,4.0,2
2026-02,Dey and Bergen,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,2,5.0,1
2026-02,Dey and Bergen,Harrison Polygon,WARM_LEAD,5,4.67,1
2026-02,Flamingo Point Center Tower,Miami Beach Polygon,CHURN,8,5.0,0
2026-02,Flamingo Point Center Tower,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,9,5.0,1
2026-02,Flamingo Point Center Tower,Miami Beach Polygon,RECURRING_SUBSCRIPTION,42,5.0,1
2026-02,Flamingo Point Center Tower,Miami Beach Polygon,TRIAL,3,5.0,2
2026-02,Flamingo Point Center Tower,Miami Beach Polygon,WARM_LEAD,4,5.0,0
2026-02,Flamingo Point North Tower,Miami Beach Polygon,CHURN,2,,0
2026-02,Flamingo Point North Tower,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,5,5.0,0
2026-02,Flamingo Point North Tower,Miami Beach Polygon,RECURRING_SUBSCRIPTION,35,5.0,3
2026-02,Flamingo Point North Tower,Miami Beach Polygon,TRIAL,3,5.0,0
2026-02,Flamingo South Beach,Miami Beach Polygon,CHURN,6,5.0,0
2026-02,Flamingo South Beach,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,5,4.6,3
2026-02,Flamingo South Beach,Miami Beach Polygon,RECURRING_SUBSCRIPTION,13,4.89,1
2026-02,Flamingo South Beach,Miami Beach Polygon,TRIAL,2,5.0,1
2026-02,Flamingo South Beach,Miami Beach Polygon,WARM_LEAD,3,5.0,0
2026-02,Gindi 1,Unknown,CHURN,69,4.75,3
2026-02,Gindi 1,Unknown,TRIAL,1,5.0,0
2026-02,Gindi 2,Unknown,CHURN,48,5.0,1
2026-02,Gindi 3,Unknown,CHURN,44,5.0,2
2026-02,Gindi 3,Unknown,TRIAL,2,5.0,0
2026-02,Gindi 4,Unknown,CHURN,42,5.0,1
2026-02,Gindi 4,Unknown,TRIAL,2,5.0,0
2026-02,Grove Central Residences,Floating Miami,CHURN,6,5.0,0
2026-02,Grove Central Residences,Floating Miami,ON_DEMAND_SUBSCRIPTION,2,5.0,0
2026-02,Grove Central Residences,Floating Miami,RECURRING_SUBSCRIPTION,3,5.0,0
2026-02,HaHehad,Unknown,CHURN,18,5.0,1
2026-02,HaHehad,Unknown,TRIAL,4,,0
2026-02,John Street 116,Financial District Polygon,CHURN,2,5.0,1
2026-02,John Street 116,Financial District Polygon,ON_DEMAND_SUBSCRIPTION,3,,0
2026-02,John Street 116,Financial District Polygon,RECURRING_SUBSCRIPTION,10,5.0,0
2026-02,Livana East Hanover,Chatham / West Orange Polygon,CHURN,2,5.0,0
2026-02,Livana East Hanover,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,7,5.0,1
2026-02,Livana East Hanover,Chatham / West Orange Polygon,TRIAL,2,5.0,0
2026-02,Livana East Hanover,Chatham / West Orange Polygon,WARM_LEAD,3,5.0,0
2026-02,Midtown 5,Floating Miami,CHURN,3,5.0,1
2026-02,Midtown 5,Floating Miami,ON_DEMAND_SUBSCRIPTION,4,5.0,1
2026-02,Midtown 5,Floating Miami,RECURRING_SUBSCRIPTION,16,4.78,2
2026-02,Midtown 5,Floating Miami,TRIAL,2,5.0,0
2026-02,Midtown 5,Floating Miami,WARM_LEAD,4,5.0,1
2026-02,Nine 52,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,7,,0
2026-02,Oliver on the Hudson,Floating Jersey,CHURN,2,,0
2026-02,Oliver on the Hudson,Floating Jersey,RECURRING_SUBSCRIPTION,6,5.0,0
2026-02,One Harrison,Harrison Polygon,CHURN,3,5.0,1
2026-02,One Harrison,Harrison Polygon,LEAD,1,5.0,0
2026-02,One Harrison,Harrison Polygon,RECURRING_SUBSCRIPTION,6,5.0,1
2026-02,One Harrison,Harrison Polygon,TRIAL,2,5.0,2
2026-02,One Harrison,Harrison Polygon,WARM_LEAD,2,5.0,0
